feature,mean_abs_shap,in_bank_key18
F3823,0.0,False
F3820,0.0,False
F2497,0.0,False
F2498,0.0,False
F2499,0.0,False
F2500,0.0,False
F2501,0.0,False
F3836,0.0,True
F3838,0.0,False
F2466,0.0,False
F3846,0.0,False
F2467,0.0,False
F2468,0.0,False
F2469,0.0,False
F3848,0.0,False
F2470,0.0,False
F3847,0.0,False
F2471,0.0,False
F3845,0.0,False
F2479,0.0,False
F2472,0.0,False
F2473,0.0,False
F2474,0.0,False
F2475,0.0,False
F2476,0.0,False
F2477,0.0,False
F3844,0.0,False
F2824,0.0,False
F2885,0.0,False
F2826,0.0,False
F3403,0.0,False
F3333,0.0,False
F3334,0.0,False
F3335,0.0,False
F3336,0.0,False
F3337,0.0,False
F3339,0.0,False
F3340,0.0,False
F3342,0.0,False
F3343,0.0,False
F3345,0.0,False
F3346,0.0,False
F3347,0.0,False
F3349,0.0,False
F3637,0.0,False
F3350,0.0,False
F3352,0.0,False
F3353,0.0,False
F3354,0.0,False
F3355,0.0,False
F3332,0.0,False
F3331,0.0,False
F3330,0.0,False
F3319,0.0,False
F3311,0.0,False
F3312,0.0,False
F3313,0.0,False
F3314,0.0,False
F3315,0.0,False
F3316,0.0,False
F3317,0.0,False
F3318,0.0,False
F3320,0.0,False
F3329,0.0,False
F3321,0.0,False
F3322,0.0,False
F3323,0.0,False
F3324,0.0,False
F3325,0.0,False
F3326,0.0,False
F3327,0.0,False
F3328,0.0,False
F3356,0.0,False
F3357,0.0,False
F3358,0.0,False
F3390,0.0,False
F3382,0.0,False
F3383,0.0,False
F3384,0.0,False
F3385,0.0,False
F3386,0.0,False
F3387,0.0,False
F3388,0.0,False
F3389,0.0,False
F3391,0.0,False
F3380,0.0,False
F3392,0.0,False
F3393,0.0,False
F3394,0.0,False
F3396,0.0,False
F3397,0.0,False
F3399,0.0,False
F3400,0.0,False
F3401,0.0,False
F3381,0.0,False
F3379,0.0,False
F3359,0.0,False
F3368,0.0,False
F3360,0.0,False
F3361,0.0,False
F3362,0.0,False
F3363,0.0,False
F3364,0.0,False
F3365,0.0,False
F3366,0.0,False
F3367,0.0,False
F3369,0.0,False
F3378,0.0,False
F3370,0.0,False
F3371,0.0,False
F3372,0.0,False
F3373,0.0,False
F3374,0.0,False
F3375,0.0,False
F3376,0.0,False
F3377,0.0,False
F3310,0.0,False
F3309,0.0,False
F3308,0.0,False
F3252,0.0,False
F3244,0.0,False
F3245,0.0,False
F3246,0.0,False
F3247,0.0,False
F3248,0.0,False
F3249,0.0,False
F3250,0.0,False
F3251,0.0,False
F3253,0.0,False
F3241,0.0,False
F3254,0.0,False
F3255,0.0,False
F3256,0.0,False
F3257,0.0,False
F3258,0.0,False
F3259,0.0,False
F3260,0.0,False
F3261,0.0,False
F3242,0.0,False
F3238,0.0,False
F3263,0.0,False
F3221,0.0,False
F3213,0.0,False
F3214,0.0,False
F3215,0.0,False
F3216,0.0,False
F3217,0.0,False
F3218,0.0,False
F3219,0.0,False
F3220,0.0,False
F3222,0.0,False
F3237,0.0,False
F3223,0.0,False
F3224,0.0,False
F3225,0.0,False
F3226,0.0,False
F3228,0.0,False
F3229,0.0,False
F3231,0.0,False
F3234,0.0,False
F3262,0.0,False
F3264,0.0,False
F3307,0.0,False
F3298,0.0,False
F3289,0.0,False
F3291,0.0,False
F3292,0.0,False
F3293,0.0,False
F3294,0.0,False
F3295,0.0,False
F3296,0.0,False
F3297,0.0,False
F3299,0.0,False
F3286,0.0,False
F3300,0.0,False
F3301,0.0,False
F3302,0.0,False
F3303,0.0,False
F3304,0.0,False
F3305,0.0,False
F3638,0.0,False
F3306,0.0,False
F3288,0.0,False
F3285,0.0,False
F3265,0.0,False
F3274,0.0,False
F3266,0.0,False
F3267,0.0,False
F3268,0.0,False
F3269,0.0,False
F3270,0.0,False
F3271,0.0,False
F3272,0.0,False
F3273,0.0,False
F3275,0.0,False
F3284,0.0,False
F3276,0.0,False
F3277,0.0,False
F3278,0.0,False
F3279,0.0,False
F3280,0.0,False
F3281,0.0,False
F3282,0.0,False
F3283,0.0,False
F3402,0.0,False
F3405,0.0,False
F3211,0.0,False
F3406,0.0,False
F3524,0.0,False
F3615,0.0,False
F3525,0.0,False
F3613,0.0,False
F3612,0.0,False
F3528,0.0,False
F3529,0.0,False
F3530,0.0,False
F3531,0.0,False
F3610,0.0,False
F3535,0.0,False
F3608,0.0,False
F3538,0.0,False
F3540,0.0,False
F3542,0.0,False
F3543,0.0,False
F3544,0.0,False
F3545,0.0,False
F3602,0.0,False
F3523,0.0,False
F3522,0.0,False
F3521,0.0,False
F3515,0.0,False
F3507,0.0,False
F3508,0.0,False
F3509,0.0,False
F3510,0.0,False
F3511,0.0,False
F3512,0.0,False
F3513,0.0,False
F3514,0.0,False
F3516,0.0,False
F3520,0.0,False
F3517,0.0,False
F3518,0.0,False
F3620,0.0,False
F3619,0.0,False
F3519,0.0,False
F3618,0.0,False
F3617,0.0,False
F3616,0.0,False
F3597,0.0,False
F3596,0.0,False
F3546,0.0,False
F3580,0.0,False
F3572,0.0,False
F3573,0.0,False
F3574,0.0,False
F3575,0.0,False
F3576,0.0,False
F3577,0.0,False
F3578,0.0,False
F3579,0.0,False
F3581,0.0,False
F3570,0.0,False
F3582,0.0,False
F3583,0.0,False
F3585,0.0,False
F3591,0.0,False
F3590,0.0,False
F3589,0.0,False
F3586,0.0,False
F3587,0.0,False
F3571,0.0,False
F3593,0.0,False
F3547,0.0,False
F3555,0.0,False
F3548,0.0,False
F3549,0.0,False
F3550,0.0,False
F3551,0.0,False
F3595,0.0,False
F3552,0.0,False
F3553,0.0,False
F3554,0.0,False
F3556,0.0,False
F3569,0.0,False
F3558,0.0,False
F3559,0.0,False
F3561,0.0,False
F3562,0.0,False
F3563,0.0,False
F3565,0.0,False
F3566,0.0,False
F3568,0.0,False
F3505,0.0,False
F3504,0.0,False
F3502,0.0,False
F3437,0.0,False
F3429,0.0,False
F3430,0.0,False
F3431,0.0,False
F3432,0.0,False
F3433,0.0,False
F3434,0.0,False
F3435,0.0,False
F3436,0.0,False
F3438,0.0,False
F3427,0.0,False
F3439,0.0,False
F3440,0.0,False
F3441,0.0,False
F3442,0.0,False
F3444,0.0,False
F3445,0.0,False
F3446,0.0,False
F3447,0.0,False
F3428,0.0,False
F3426,0.0,False
F3450,0.0,False
F3415,0.0,False
F3407,0.0,False
F3408,0.0,False
F3409,0.0,False
F3410,0.0,False
F3411,0.0,False
F3412,0.0,False
F3413,0.0,False
F3414,0.0,False
F3416,0.0,False
F3425,0.0,False
F3417,0.0,False
F3418,0.0,False
F3419,0.0,False
F3420,0.0,False
F3421,0.0,False
F3422,0.0,False
F3423,0.0,False
F3424,0.0,False
F3448,0.0,False
F3451,0.0,False
F3501,0.0,False
F3631,0.0,False
F3476,0.0,False
F3477,0.0,False
F3478,0.0,False
F3479,0.0,False
F3480,0.0,False
F3481,0.0,False
F3482,0.0,False
F3483,0.0,False
F3629,0.0,False
F3632,0.0,False
F3488,0.0,False
F3627,0.0,False
F3626,0.0,False
F3625,0.0,False
F3624,0.0,False
F3497,0.0,False
F3623,0.0,False
F3621,0.0,False
F3475,0.0,False
F3473,0.0,False
F3453,0.0,False
F3464,0.0,False
F3454,0.0,False
F3455,0.0,False
F3457,0.0,False
F3458,0.0,False
F3460,0.0,False
F3461,0.0,False
F3462,0.0,False
F3463,0.0,False
F3634,0.0,False
F3472,0.0,False
F3465,0.0,False
F3466,0.0,False
F3467,0.0,False
F3468,0.0,False
F3469,0.0,False
F3633,0.0,False
F3470,0.0,False
F3471,0.0,False
F3212,0.0,False
F3210,0.0,False
F2827,0.0,False
F3026,0.0,False
F2953,0.0,False
F2954,0.0,False
F2955,0.0,False
F3679,0.0,False
F2958,0.0,False
F2959,0.0,False
F2960,0.0,False
F2961,0.0,False
F2962,0.0,False
F2963,0.0,False
F2964,0.0,False
F2965,0.0,False
F2966,0.0,False
F2969,0.0,False
F2970,0.0,False
F2972,0.0,False
F2973,0.0,False
F3678,0.0,False
F2974,0.0,False
F2952,0.0,False
F2951,0.0,False
F2950,0.0,False
F2938,0.0,False
F2930,0.0,False
F2931,0.0,False
F2932,0.0,False
F2933,0.0,False
F2934,0.0,False
F2935,0.0,False
F2936,0.0,False
F2937,0.0,False
F2939,0.0,False
F2949,0.0,False
F2941,0.0,False
F2942,0.0,False
F2943,0.0,False
F2944,0.0,False
F2945,0.0,False
F2946,0.0,False
F2947,0.0,False
F2948,0.0,False
F2975,0.0,False
F2976,0.0,False
F3677,0.0,False
F3671,0.0,False
F3008,0.0,False
F3673,0.0,False
F3010,0.0,False
F3011,0.0,False
F3012,0.0,False
F3013,0.0,False
F3014,0.0,False
F3015,0.0,False
F3016,0.0,False
F3005,0.0,False
F3017,0.0,False
F3018,0.0,False
F3019,0.0,False
F3020,0.0,False
F3021,0.0,False
F3022,0.0,False
F3023,0.0,False
F3024,0.0,False
F3006,0.0,False
F3003,0.0,False
F2977,0.0,False
F2986,0.0,False
F2978,0.0,False
F2979,0.0,False
F2980,0.0,False
F2981,0.0,False
F2982,0.0,False
F2983,0.0,False
F2984,0.0,False
F2985,0.0,False
F2987,0.0,False
F3674,0.0,False
F2988,0.0,False
F2989,0.0,False
F2993,0.0,False
F2995,0.0,False
F2998,0.0,False
F3676,0.0,False
F3000,0.0,False
F3001,0.0,False
F2929,0.0,False
F2928,0.0,False
F2927,0.0,False
F2864,0.0,False
F2854,0.0,False
F3688,0.0,False
F2856,0.0,False
F2857,0.0,False
F2858,0.0,False
F2859,0.0,False
F2861,0.0,False
F2862,0.0,False
F2865,0.0,False
F2852,0.0,False
F2866,0.0,False
F2867,0.0,False
F2868,0.0,False
F2869,0.0,False
F2870,0.0,False
F2871,0.0,False
F2872,0.0,False
F2873,0.0,False
F2853,0.0,False
F3689,0.0,False
F3687,0.0,False
F2838,0.0,False
F2828,0.0,False
F2829,0.0,False
F2830,0.0,False
F2832,0.0,False
F3693,0.0,False
F2833,0.0,False
F3692,0.0,False
F2836,0.0,False
F2839,0.0,False
F2850,0.0,False
F2841,0.0,False
F3691,0.0,False
F2843,0.0,False
F2844,0.0,False
F2845,0.0,False
F2846,0.0,False
F2847,0.0,False
F2849,0.0,False
F2874,0.0,False
F2875,0.0,False
F2926,0.0,False
F3682,0.0,False
F2905,0.0,False
F2906,0.0,False
F2907,0.0,False
F2909,0.0,False
F2910,0.0,False
F2912,0.0,False
F2913,0.0,False
F2915,0.0,False
F2916,0.0,False
F2903,0.0,False
F2918,0.0,False
F2919,0.0,False
F2920,0.0,False
F3681,0.0,False
F3680,0.0,False
F2922,0.0,False
F2923,0.0,False
F2925,0.0,False
F2904,0.0,False
F2902,0.0,False
F2876,0.0,False
F3685,0.0,False
F2877,0.0,False
F2878,0.0,False
F2879,0.0,False
F2880,0.0,False
F2881,0.0,False
F2882,0.0,False
F3686,0.0,False
F3588,0.0,False
F2887,0.0,False
F2901,0.0,False
F2888,0.0,False
F2892,0.0,False
F3684,0.0,False
F2895,0.0,False
F3683,0.0,False
F2897,0.0,False
F2899,0.0,False
F2900,0.0,False
F3025,0.0,False
F3670,0.0,False
F3209,0.0,False
F3028,0.0,False
F3149,0.0,False
F3151,0.0,False
F3152,0.0,False
F3153,0.0,False
F3154,0.0,False
F3155,0.0,False
F3156,0.0,False
F3652,0.0,False
F3651,0.0,False
F3157,0.0,False
F3158,0.0,False
F3159,0.0,False
F3160,0.0,False
F3161,0.0,False
F3162,0.0,False
F3163,0.0,False
F3164,0.0,False
F3165,0.0,False
F3166,0.0,False
F3148,0.0,False
F3147,0.0,False
F3145,0.0,False
F3130,0.0,False
F3122,0.0,False
F3123,0.0,False
F3124,0.0,False
F3125,0.0,False
F3126,0.0,False
F3127,0.0,False
F3128,0.0,False
F3129,0.0,False
F3131,0.0,False
F3144,0.0,False
F3132,0.0,False
F3134,0.0,False
F3135,0.0,False
F3653,0.0,False
F3137,0.0,False
F3140,0.0,False
F3142,0.0,False
F3143,0.0,False
F3167,0.0,False
F3168,0.0,False
F3169,0.0,False
F3201,0.0,False
F3194,0.0,False
F3195,0.0,False
F3196,0.0,False
F3648,0.0,False
F3197,0.0,False
F3198,0.0,False
F3199,0.0,False
F3200,0.0,False
F3202,0.0,False
F3192,0.0,False
F3203,0.0,False
F3204,0.0,False
F3205,0.0,False
F3206,0.0,False
F3207,0.0,False
F3647,0.0,False
F3208,0.0,False
F3646,0.0,False
F3193,0.0,False
F3191,0.0,False
F3170,0.0,False
F3178,0.0,False
F3171,0.0,False
F3650,0.0,False
F3172,0.0,False
F3173,0.0,False
F3174,0.0,False
F3175,0.0,False
F3176,0.0,False
F3177,0.0,False
F3180,0.0,False
F3190,0.0,False
F3181,0.0,False
F3183,0.0,False
F3184,0.0,False
F3185,0.0,False
F3186,0.0,False
F3187,0.0,False
F3188,0.0,False
F3189,0.0,False
F3121,0.0,False
F3120,0.0,False
F3119,0.0,False
F3060,0.0,False
F3052,0.0,False
F3053,0.0,False
F3054,0.0,False
F3055,0.0,False
F3056,0.0,False
F3057,0.0,False
F3058,0.0,False
F3059,0.0,False
F3061,0.0,False
F3049,0.0,False
F3664,0.0,False
F3663,0.0,False
F3064,0.0,False
F3662,0.0,False
F3661,0.0,False
F3066,0.0,False
F3067,0.0,False
F3068,0.0,False
F3050,0.0,False
F3048,0.0,False
F3660,0.0,False
F3038,0.0,False
F3029,0.0,False
F3031,0.0,False
F3032,0.0,False
F3033,0.0,False
F3034,0.0,False
F3035,0.0,False
F3036,0.0,False
F3037,0.0,False
F3039,0.0,False
F3047,0.0,False
F3669,0.0,False
F3040,0.0,False
F3041,0.0,False
F3667,0.0,False
F3042,0.0,False
F3666,0.0,False
F3044,0.0,False
F3046,0.0,False
F3069,0.0,False
F3070,0.0,False
F3118,0.0,False
F3103,0.0,False
F2262,0.0,False
F3656,0.0,False
F3097,0.0,False
F3098,0.0,False
F3099,0.0,False
F3100,0.0,False
F3101,0.0,False
F3102,0.0,False
F3104,0.0,False
F3094,0.0,False
F3655,0.0,False
F3110,0.0,False
F3111,0.0,False
F3113,0.0,False
F3114,0.0,False
F3654,0.0,False
F3116,0.0,False
F3117,0.0,False
F3657,0.0,False
F3658,0.0,False
F3071,0.0,False
F3082,0.0,False
F3072,0.0,False
F3073,0.0,False
F3075,0.0,False
F3076,0.0,False
F3659,0.0,False
F3079,0.0,False
F3080,0.0,False
F3081,0.0,False
F3083,0.0,False
F3092,0.0,False
F3084,0.0,False
F3085,0.0,False
F3086,0.0,False
F3087,0.0,False
F3088,0.0,False
F3089,0.0,False
F3090,0.0,False
F3091,0.0,False
F3095,0.0,False
F1,0.0,False
F2260,0.0,False
F808,0.0,False
F811,0.0,False
F812,0.0,False
F814,0.0,False
F815,0.0,False
F816,0.0,False
F817,0.0,False
F818,0.0,False
F819,0.0,False
F826,0.0,False
F827,0.0,False
F828,0.0,False
F829,0.0,False
F830,0.0,False
F831,0.0,False
F832,0.0,False
F835,0.0,False
F838,0.0,False
F839,0.0,False
F840,0.0,False
F841,0.0,False
F842,0.0,False
F809,0.0,False
F795,0.0,False
F845,0.0,False
F793,0.0,False
F745,0.0,False
F746,0.0,False
F747,0.0,False
F772,0.0,False
F773,0.0,False
F774,0.0,False
F775,0.0,False
F776,0.0,False
F777,0.0,False
F778,0.0,False
F779,0.0,False
F780,0.0,False
F782,0.0,False
F784,0.0,False
F785,0.0,False
F786,0.0,False
F787,0.0,False
F788,0.0,False
F789,0.0,False
F790,0.0,False
F792,0.0,False
F843,0.0,False
F846,0.0,False
F584,0.0,False
F893,0.0,False
F896,0.0,False
F898,0.0,False
F901,0.0,False
F916,0.0,False
F917,0.0,False
F919,0.0,False
F920,0.0,False
F922,0.0,False
F924,0.0,False
F925,0.0,False
F927,0.0,False
F934,0.0,False
F935,0.0,False
F936,0.0,False
F938,0.0,False
F939,0.0,False
F940,0.0,False
F941,0.0,False
F942,0.0,False
F943,0.0,False
F944,0.0,False
F895,0.0,False
F892,0.0,False
F848,0.0,False
F891,0.0,False
F849,0.0,False
F850,0.0,False
F851,0.0,False
F852,0.0,False
F853,0.0,False
F854,0.0,False
F855,0.0,False
F862,0.0,False
F864,0.0,False
F865,0.0,False
F867,0.0,False
F880,0.0,False
F881,0.0,False
F882,0.0,False
F883,0.0,False
F884,0.0,False
F885,0.0,False
F887,0.0,False
F888,0.0,False
F889,0.0,False
F890,0.0,False
F744,0.0,False
F743,0.0,False
F742,0.0,False
F612,0.0,False
F614,0.0,False
F615,0.0,False
F622,0.0,False
F623,0.0,False
F624,0.0,False
F626,0.0,False
F627,0.0,False
F628,0.0,False
F629,0.0,False
F630,0.0,False
F632,0.0,False
F633,0.0,False
F634,0.0,False
F635,0.0,False
F636,0.0,False
F638,0.0,False
F639,0.0,False
F664,0.0,False
F665,0.0,False
F666,0.0,False
F667,0.0,False
F613,0.0,False
F611,0.0,False
F741,0.0,False
F610,0.0,False
F586,0.0,False
F587,0.0,False
F588,0.0,False
F589,0.0,False
F590,0.0,False
F591,0.0,False
F592,0.0,False
F593,0.0,False
F595,0.0,False
F596,0.0,False
F599,0.0,False
F600,0.0,False
F601,0.0,False
F602,0.0,False
F603,0.0,False
F604,0.0,False
F605,0.0,False
F606,0.0,False
F607,0.0,False
F608,0.0,False
F609,0.0,False
F668,0.0,False
F669,0.0,False
F670,0.0,True
F671,0.0,False
F714,0.0,False
F715,0.0,False
F716,0.0,False
F717,0.0,False
F718,0.0,False
F719,0.0,False
F720,0.0,False
F721,0.0,False
F722,0.0,False
F723,0.0,False
F730,0.0,False
F731,0.0,False
F732,0.0,False
F733,0.0,False
F734,0.0,False
F735,0.0,False
F736,0.0,False
F737,0.0,False
F738,0.0,False
F739,0.0,False
F740,0.0,False
F713,0.0,False
F712,0.0,False
F711,0.0,False
F681,0.0,False
F672,0.0,False
F673,0.0,False
F674,0.0,False
F675,0.0,False
F676,0.0,False
F677,0.0,False
F678,0.0,False
F679,0.0,False
F680,0.0,False
F682,0.0,False
F710,0.0,False
F683,0.0,False
F684,0.0,False
F685,0.0,False
F686,0.0,False
F687,0.0,False
F706,0.0,False
F707,0.0,False
F708,0.0,False
F709,0.0,False
F945,0.0,False
F946,0.0,False
F947,0.0,False
F1097,0.0,False
F1099,0.0,False
F1100,0.0,False
F1101,0.0,False
F1102,0.0,False
F1103,0.0,False
F1107,0.0,False
F1108,0.0,False
F1109,0.0,False
F1110,0.0,False
F1111,0.0,False
F1112,0.0,False
F1113,0.0,False
F1114,0.0,False
F1115,0.0,False
F1116,0.0,False
F1117,0.0,False
F1118,0.0,False
F1119,0.0,False
F1120,0.0,False
F1121,0.0,False
F1122,0.0,False
F1098,0.0,False
F1096,0.0,False
F1066,0.0,False
F1094,0.0,False
F1068,0.0,False
F1070,0.0,False
F1072,0.0,False
F1074,0.0,False
F1075,0.0,False
F1077,0.0,False
F1078,0.0,False
F1079,0.0,False
F1080,0.0,False
F1081,0.0,False
F1082,0.0,False
F1083,0.0,False
F1084,0.0,False
F1085,0.0,False
F1086,0.0,False
F1088,0.0,False
F1089,0.0,False
F1090,0.0,False
F1091,0.0,False
F1092,0.0,False
F1093,0.0,False
F1123,0.0,False
F1124,0.0,False
F1125,0.0,False
F1132,0.0,False
F1159,0.0,False
F1160,0.0,False
F1161,0.0,False
F1162,0.0,False
F1163,0.0,False
F1164,0.0,False
F1167,0.0,False
F1168,0.0,False
F1169,0.0,False
F1170,0.0,False
F1174,0.0,False
F1175,0.0,False
F1176,0.0,False
F1178,0.0,False
F1179,0.0,False
F1180,0.0,False
F1182,0.0,False
F1186,0.0,False
F1187,0.0,False
F1188,0.0,False
F1189,0.0,False
F1158,0.0,False
F1157,0.0,False
F1156,0.0,False
F1142,0.0,False
F1133,0.0,False
F1134,0.0,False
F1135,0.0,False
F1136,0.0,False
F1137,0.0,False
F1138,0.0,False
F1139,0.0,False
F1140,0.0,False
F1141,0.0,False
F1143,0.0,False
F1155,0.0,False
F1144,0.0,False
F1145,0.0,False
F1146,0.0,False
F1147,0.0,False
F1148,0.0,False
F1149,0.0,False
F1150,0.0,False
F1151,0.0,False
F1152,0.0,False
F1067,0.0,False
F1065,0.0,False
F948,0.0,False
F977,0.0,False
F979,0.0,False
F980,0.0,False
F981,0.0,False
F982,0.0,False
F983,0.0,False
F984,0.0,False
F985,0.0,False
F986,0.0,False
F987,0.0,False
F988,0.0,False
F989,0.0,False
F990,0.0,False
F993,0.0,False
F994,0.0,False
F995,0.0,False
F997,0.0,False
F998,0.0,False
F1000,0.0,False
F1001,0.0,False
F1002,0.0,False
F1003,0.0,False
F978,0.0,False
F976,0.0,False
F1064,0.0,False
F975,0.0,False
F951,0.0,False
F952,0.0,False
F953,0.0,False
F954,0.0,False
F955,0.0,False
F956,0.0,False
F957,0.0,False
F958,0.0,False
F959,0.0,False
F960,0.0,False
F962,0.0,False
F963,0.0,False
F964,0.0,False
F966,0.0,False
F967,0.0,False
F969,0.0,False
F970,0.0,False
F971,0.0,False
F972,0.0,False
F973,0.0,False
F974,0.0,False
F1004,0.0,False
F1005,0.0,False
F1006,0.0,False
F1007,0.0,False
F1038,0.0,False
F1039,0.0,False
F1040,0.0,False
F1041,0.0,False
F1042,0.0,False
F1044,0.0,False
F1046,0.0,False
F1047,0.0,False
F1048,0.0,False
F1049,0.0,False
F1050,0.0,False
F1051,0.0,False
F1052,0.0,False
F1053,0.0,False
F1054,0.0,False
F1055,0.0,False
F1056,0.0,False
F1060,0.0,False
F1061,0.0,False
F1062,0.0,False
F1063,0.0,False
F1037,0.0,False
F1036,0.0,False
F1035,0.0,False
F1017,0.0,False
F1008,0.0,False
F1009,0.0,False
F1010,0.0,False
F1011,0.0,False
F1012,0.0,False
F1013,0.0,False
F1014,0.0,False
F1015,0.0,False
F1016,0.0,False
F1024,0.0,False
F1034,0.0,False
F1025,0.0,False
F1026,0.0,False
F1027,0.0,False
F1028,0.0,False
F1029,0.0,False
F1030,0.0,False
F1031,0.0,False
F1032,0.0,False
F1033,0.0,False
F585,0.0,False
F583,0.0,False
F2258,0.0,False
F178,0.0,False
F180,0.0,False
F187,0.0,False
F188,0.0,False
F190,0.0,False
F191,0.0,False
F194,0.0,False
F195,0.0,False
F197,0.0,False
F198,0.0,False
F199,0.0,False
F200,0.0,False
F201,0.0,False
F202,0.0,False
F203,0.0,False
F205,0.0,False
F206,0.0,False
F207,0.0,False
F209,0.0,False
F210,0.0,False
F211,0.0,False
F212,0.0,False
F179,0.0,False
F177,0.0,False
F214,0.0,False
F176,0.0,False
F137,0.0,False
F138,0.0,False
F139,0.0,False
F140,0.0,False
F141,0.0,False
F143,0.0,False
F144,0.0,False
F146,0.0,False
F147,0.0,False
F149,0.0,False
F153,0.0,False
F158,0.0,False
F164,0.0,False
F165,0.0,False
F167,0.0,False
F168,0.0,False
F169,0.0,False
F170,0.0,False
F173,0.0,False
F174,0.0,False
F175,0.0,False
F213,0.0,False
F215,0.0,False
F582,0.0,False
F250,0.0,False
F252,0.0,False
F254,0.0,False
F255,0.0,False
F256,0.0,False
F257,0.0,False
F258,0.0,False
F262,0.0,False
F264,0.0,False
F266,0.0,False
F271,0.0,False
F273,0.0,False
F274,0.0,False
F275,0.0,False
F276,0.0,False
F277,0.0,False
F278,0.0,False
F279,0.0,False
F280,0.0,False
F281,0.0,False
F282,0.0,False
F283,0.0,False
F251,0.0,False
F249,0.0,False
F216,0.0,False
F248,0.0,False
F217,0.0,False
F218,0.0,False
F222,0.0,False
F223,0.0,False
F225,0.0,False
F226,0.0,False
F230,0.0,False
F232,0.0,False
F233,0.0,False
F234,0.0,False
F235,0.0,False
F237,0.0,False
F238,0.0,False
F240,0.0,False
F241,0.0,False
F242,0.0,False
F243,0.0,False
F244,0.0,False
F245,0.0,False
F246,0.0,False
F247,0.0,False
F136,0.0,False
F135,0.0,False
F134,0.0,False
F35,0.0,False
F37,0.0,False
F38,0.0,False
F39,0.0,False
F40,0.0,False
F41,0.0,False
F42,0.0,False
F43,0.0,False
F44,0.0,False
F45,0.0,False
F46,0.0,False
F47,0.0,False
F48,0.0,False
F49,0.0,False
F50,0.0,False
F51,0.0,False
F52,0.0,False
F53,0.0,False
F54,0.0,False
F55,0.0,False
F56,0.0,False
F58,0.0,False
F36,0.0,False
F34,0.0,False
F133,0.0,False
F33,0.0,False
F3,0.0,False
F5,0.0,False
F6,0.0,False
F7,0.0,False
F8,0.0,False
F9,0.0,False
F10,0.0,False
F11,0.0,False
F12,0.0,False
F15,0.0,False
F18,0.0,False
F19,0.0,False
F21,0.0,False
F22,0.0,False
F25,0.0,False
F26,0.0,False
F27,0.0,False
F28,0.0,False
F29,0.0,False
F31,0.0,False
F32,0.0,False
F66,0.0,False
F67,0.0,False
F68,0.0,False
F69,0.0,False
F97,0.0,False
F98,0.0,False
F99,0.0,False
F100,0.0,False
F101,0.0,False
F103,0.0,False
F104,0.0,False
F105,0.0,False
F106,0.0,False
F107,0.0,False
F109,0.0,False
F110,0.0,False
F111,0.0,False
F113,0.0,False
F115,0.0,True
F117,0.0,False
F121,0.0,False
F124,0.0,False
F127,0.0,False
F130,0.0,False
F132,0.0,False
F96,0.0,False
F94,0.0,False
F93,0.0,False
F79,0.0,False
F70,0.0,False
F71,0.0,False
F72,0.0,False
F73,0.0,False
F74,0.0,False
F75,0.0,False
F76,0.0,False
F77,0.0,False
F78,0.0,False
F80,0.0,False
F91,0.0,False
F81,0.0,False
F82,0.0,False
F83,0.0,False
F84,0.0,False
F86,0.0,False
F87,0.0,False
F88,0.0,False
F89,0.0,False
F90,0.0,False
F284,0.0,False
F285,0.0,False
F286,0.0,False
F463,0.0,False
F476,0.0,False
F477,0.0,False
F480,0.0,False
F481,0.0,False
F483,0.0,False
F484,0.0,False
F485,0.0,False
F486,0.0,False
F487,0.0,False
F488,0.0,False
F489,0.0,False
F490,0.0,False
F491,0.0,False
F493,0.0,False
F494,0.0,False
F497,0.0,False
F498,0.0,False
F499,0.0,False
F500,0.0,False
F501,0.0,False
F502,0.0,False
F474,0.0,False
F462,0.0,False
F424,0.0,False
F461,0.0,False
F429,0.0,False
F430,0.0,False
F431,0.0,False
F432,0.0,False
F436,0.0,False
F438,0.0,False
F441,0.0,False
F442,0.0,False
F443,0.0,False
F444,0.0,False
F445,0.0,False
F446,0.0,False
F447,0.0,False
F449,0.0,False
F450,0.0,False
F451,0.0,False
F452,0.0,False
F453,0.0,False
F454,0.0,False
F455,0.0,False
F458,0.0,False
F503,0.0,False
F504,0.0,False
F505,0.0,False
F506,0.0,False
F549,0.0,False
F550,0.0,False
F551,0.0,False
F552,0.0,False
F553,0.0,False
F554,0.0,False
F555,0.0,False
F557,0.0,False
F558,0.0,False
F559,0.0,False
F560,0.0,False
F561,0.0,False
F571,0.0,False
F574,0.0,False
F575,0.0,False
F576,0.0,False
F577,0.0,False
F578,0.0,False
F579,0.0,False
F580,0.0,False
F581,0.0,False
F548,0.0,False
F547,0.0,False
F546,0.0,False
F521,0.0,False
F507,0.0,False
F508,0.0,False
F509,0.0,False
F510,0.0,False
F513,0.0,False
F514,0.0,False
F516,0.0,False
F519,0.0,False
F520,0.0,False
F529,0.0,False
F545,0.0,False
F530,0.0,False
F531,0.0,True
F534,0.0,False
F536,0.0,False
F537,0.0,False
F540,0.0,False
F541,0.0,False
F543,0.0,False
F544,0.0,False
F428,0.0,False
F423,0.0,False
F287,0.0,False
F316,0.0,False
F318,0.0,False
F319,0.0,False
F321,0.0,True
F323,0.0,False
F324,0.0,False
F327,0.0,False
F329,0.0,False
F330,0.0,False
F333,0.0,False
F335,0.0,False
F337,0.0,False
F338,0.0,False
F339,0.0,False
F340,0.0,False
F341,0.0,False
F342,0.0,False
F343,0.0,False
F344,0.0,False
F345,0.0,False
F346,0.0,False
