feature,value_auc,category_rate_auc,missingness_auc,value_auc_sep,category_rate_auc_sep,missingness_auc_sep,flagged
F3142,0.38437859608745684,,0.4958495695265684,0.6156214039125432,,0.5041504304734317,False
F2073,0.3846315925294504,,0.4996111543161871,0.6153684074705497,,0.5003888456838129,False
F3702,0.615319397628543,,0.4998889012331963,0.615319397628543,,0.5001110987668037,False
F54,0.6151215346483098,,0.5721552200647116,0.6151215346483098,,0.5721552200647116,False
F2446,0.3852990925449048,,0.45247715960229384,0.6147009074550952,,0.5475228403977062,False
F2452,0.3852990925449048,,0.45247715960229384,0.6147009074550952,,0.5475228403977062,False
F3703,0.38538164048405926,,0.4998889012331963,0.6146183595159407,,0.5001110987668037,False
F1378,0.3859971082193304,0.6140028917806696,0.49944450616598157,0.6140028917806696,0.6140028917806696,0.5005554938340184,False
F1972,0.3863676946491069,,0.499277858015776,0.6136323053508931,,0.500722141984224,False
F1749,0.38641124261167253,,0.4996111543161871,0.6135887573883274,,0.5003888456838129,False
F1535,0.6133239770125349,0.6133239770125349,0.4998889012331963,0.6133239770125349,0.6133239770125349,0.5001110987668037,False
F1211,0.613268415283454,0.613268415283454,0.4998889012331963,0.613268415283454,0.613268415283454,0.5001110987668037,False
F2375,0.3877165466600129,,0.47969087111034303,0.6122834533399871,,0.520309128889657,False
F3070,0.38783391007411977,,0.48039106765914896,0.6121660899258803,,0.519608932340851,False
F3064,0.38783391007411977,,0.48039106765914896,0.6121660899258803,,0.519608932340851,False
F3067,0.38783391007411977,,0.48039106765914896,0.6121660899258803,,0.519608932340851,False
F3061,0.38783391007411977,,0.48039106765914896,0.6121660899258803,,0.519608932340851,False
F269,0.6120322682099637,,0.3848180106188476,0.6120322682099637,,0.6151819893811524,False
F1210,0.6118958347909713,0.6118958347909713,0.4998889012331963,0.6118958347909713,0.6118958347909713,0.5001110987668037,False
F2394,0.3882708042306925,,0.605518454053802,0.6117291957693075,,0.605518454053802,False
F3594,0.6115398758023045,,0.4998333518497945,0.6115398758023045,,0.5001666481502055,False
F3486,0.6112888899871367,,0.4995556049327852,0.6112888899871367,,0.5004443950672148,False
F2343,0.38879441109549817,,0.4907369688690283,0.6112055889045018,,0.5092630311309717,False
F2494,0.3891281002301202,,0.5629326508302919,0.6108718997698799,,0.5629326508302919,False
F3060,0.38925258322621786,,0.4817798022441951,0.6107474167737821,,0.518220197755805,False
F3057,0.38925258322621786,,0.4817798022441951,0.6107474167737821,,0.518220197755805,False
F167,0.6105811114246801,,0.600720633235539,0.6105811114246801,,0.600720633235539,False
F18,0.6105242390962171,,0.481446505943784,0.6105242390962171,,0.518553494056216,False
F3746,0.3895501420596802,,0.4998889012331963,0.6104498579403198,,0.5001110987668037,False
F2522,0.38969024503005084,,0.5892891187673248,0.6103097549699492,,0.5892891187673248,False
F2251,0.38989248084936834,,0.4578380179980002,0.6101075191506317,,0.5421619820019998,False
F2257,0.38989248084936834,,0.4578380179980002,0.6101075191506317,,0.5421619820019998,False
F1648,0.3900310152906207,,0.499277858015776,0.6099689847093793,,0.500722141984224,False
F3098,0.3901613713981579,,0.5840846215989718,0.6098386286018421,,0.5840846215989718,False
F3101,0.3901613713981579,,0.5840846215989718,0.6098386286018421,,0.5840846215989718,False
F1108,0.3901679457235013,0.6098320542764987,0.49944450616598157,0.6098320542764988,0.6098320542764987,0.5005554938340184,False
F2654,0.609635689530104,,0.4552635441055246,0.609635689530104,,0.5447364558944754,False
F2656,0.609635689530104,,0.4552635441055246,0.609635689530104,,0.5447364558944754,False
F1432,0.39039039039039036,0.6096096096096096,0.49944450616598157,0.6096096096096096,0.6096096096096096,0.5005554938340184,False
F3638,0.39106769954365717,,0.4998333518497945,0.6089323004563428,,0.5001666481502055,False
F1101,0.39135706351069866,,0.49944450616598157,0.6086429364893013,,0.5005554938340184,False
F6,0.39140679140679135,,0.549293562717997,0.6085932085932086,,0.549293562717997,False
F3744,0.3914543316884318,,0.4998889012331963,0.6085456683115682,,0.5001110987668037,False
F1425,0.391682491819666,,0.49944450616598157,0.608317508180334,,0.5005554938340184,False
F3758,0.3917280246502012,,0.4998889012331963,0.6082719753497988,,0.5001110987668037,False
F3845,0.3918537237996135,,0.5101730809059625,0.6081462762003865,,0.5101730809059625,False
F3639,0.39197187852444576,,0.4998333518497945,0.6080281214755543,,0.5001666481502055,False
F1153,0.3921203864901313,,0.4998889012331963,0.6078796135098687,,0.5001110987668037,False
F2295,0.3921759140884684,,0.5629326508302919,0.6078240859115316,,0.5629326508302919,False
F1757,0.39217640292430894,,0.4996111543161871,0.6078235970756911,,0.5003888456838129,False
F3489,0.3923820035610688,,0.4995556049327852,0.6076179964389312,,0.5004443950672148,False
F233,0.607540479668858,,0.4624554747689214,0.607540479668858,,0.5375445252310787,False
F227,0.607540479668858,,0.4624554747689214,0.607540479668858,,0.5375445252310787,False
F1477,0.39249697154279145,,0.4998889012331963,0.6075030284572085,,0.5001110987668037,False
F2070,0.39257721883175895,,0.4996111543161871,0.6074227811682411,,0.5003888456838129,False
F1693,0.3925936907183664,,0.4996111543161871,0.6074063092816335,,0.5003888456838129,False
F3852,0.3926054705609643,,0.4963632298743213,0.6073945294390357,,0.5036367701256788,False
F2781,0.3932575272261371,,0.5746597428817923,0.6067424727738628,,0.5746597428817923,False
F1965,0.39325753954518233,,0.499277858015776,0.6067424604548177,,0.500722141984224,False
F1801,0.3933011964207548,,0.49977780246639264,0.6066988035792452,,0.5002221975336074,False
F1746,0.3934090491054393,,0.4996111543161871,0.6065909508945607,,0.5003888456838129,False
F3124,0.3934640522875817,,0.49463296945058227,0.6065359477124184,,0.5053670305494178,False
F3123,0.3934640522875817,,0.49463296945058227,0.6065359477124184,,0.5053670305494178,False
F3121,0.3934640522875817,,0.49463296945058227,0.6065359477124184,,0.5053670305494178,False
F3126,0.3934640522875817,,0.49463296945058227,0.6065359477124184,,0.5053670305494178,False
F1045,0.3935361973770753,,0.49944450616598157,0.6064638026229248,,0.5005554938340184,False
F2017,0.39366710866229065,,0.4996111543161871,0.6063328913377093,,0.5003888456838129,False
F2125,0.39389261441056483,,0.49977780246639264,0.6061073855894352,,0.5002221975336074,False
F1217,0.39415833583704085,0.6058416641629591,0.4998889012331963,0.6058416641629591,0.6058416641629591,0.5001110987668037,False
F2069,0.3942079356059046,,0.4996111543161871,0.6057920643940954,,0.5003888456838129,False
F1541,0.3942694592952029,0.6057305407047971,0.4998889012331963,0.605730540704797,0.6057305407047971,0.5001110987668037,False
F3743,0.39427769066247415,,0.4998889012331963,0.6057223093375259,,0.5001110987668037,False
F3851,0.39445518061543033,,0.5101730809059625,0.6055448193845696,,0.5101730809059625,False
F113,0.6051039764947513,,0.4930076356399357,0.6051039764947513,,0.5069923643600642,False
F338,0.6049875998897768,,0.4569855749909818,0.6049875998897768,,0.5430144250090182,False
F339,0.6049875998897768,,0.4569855749909818,0.6049875998897768,,0.5430144250090182,False
F1369,0.39505898216460633,,0.49944450616598157,0.6049410178353937,,0.5005554938340184,False
F1745,0.3953067477083487,,0.4996111543161871,0.6046932522916513,,0.5003888456838129,False
F27,0.6046652749773368,,0.4622264192867459,0.6046652749773368,,0.5377735807132541,False
F21,0.6046652749773368,,0.4622264192867459,0.6046652749773368,,0.5377735807132541,False
F3755,0.39549661896589333,,0.4998889012331963,0.6045033810341067,,0.5001110987668037,False
F1636,0.39564481036443655,,0.499277858015776,0.6043551896355635,,0.500722141984224,False
F1690,0.39571236791605924,,0.4996111543161871,0.6042876320839408,,0.5003888456838129,False
F1641,0.3957279115638409,,0.499277858015776,0.6042720884361591,,0.500722141984224,False
F2245,0.3957745589136836,,0.4776691478724586,0.6042254410863164,,0.5223308521275414,False
F3854,0.3959417273673257,,0.5101730809059625,0.6040582726326743,,0.5101730809059625,False
F1652,0.39598064909591385,,0.499277858015776,0.6040193509040861,,0.500722141984224,False
F2959,0.3959948402410426,,0.4555186597922591,0.6040051597589574,,0.5444813402077409,False
F2962,0.3959948402410426,,0.4555186597922591,0.6040051597589574,,0.5444813402077409,False
F2956,0.3959948402410426,,0.4555186597922591,0.6040051597589574,,0.5444813402077409,False
F2965,0.3959948402410426,,0.4555186597922591,0.6040051597589574,,0.5444813402077409,False
NA_COUNT,0.6037950515786311,,,0.6037950515786311,,,False
F3580,0.39633979018657095,,0.4998333518497945,0.603660209813429,,0.5001666481502055,False
F2014,0.39640693246801023,,0.4996111543161871,0.6035930675319898,,0.5003888456838129,False
F2418,0.396577380952381,,0.49450884058149913,0.6034226190476191,,0.5054911594185009,False
F2255,0.39660186090293614,,0.47355849350072216,0.6033981390970639,,0.5264415064992778,False
F2249,0.39660186090293614,,0.47355849350072216,0.6033981390970639,,0.5264415064992778,False
F3603,0.3968639121450857,,0.4998333518497945,0.6031360878549143,,0.5001666481502055,False
F3609,0.3968639121450857,,0.4998333518497945,0.6031360878549143,,0.5001666481502055,False
F3538,0.3969081576479923,,0.4995556049327852,0.6030918423520077,,0.5004443950672148,False
F3583,0.39695103713033625,,0.4998333518497945,0.6030489628696638,,0.5001666481502055,False
F3531,0.3974380622514356,,0.4995556049327852,0.6025619377485645,,0.5004443950672148,False
F1918,0.6023779305191559,,0.499277858015776,0.6023779305191559,,0.500722141984224,False
F3109,0.39783987715595326,,0.6202184668095863,0.6021601228440467,,0.6202184668095863,False
F3112,0.39783987715595326,,0.6202184668095863,0.6021601228440467,,0.6202184668095863,False
F3,0.3978516978516979,0.7091476091476091,0.549293562717997,0.6021483021483021,0.7091476091476091,0.549293562717997,False
F66,0.6021110938952587,,0.5832431513096624,0.6021110938952587,,0.5832431513096624,False
F19,0.6018385684354433,,0.4775580491056549,0.6018385684354433,,0.5224419508943451,False
F25,0.6018385684354433,,0.4775580491056549,0.6018385684354433,,0.5224419508943451,False
F2122,0.3982280787697408,,0.49977780246639264,0.6017719212302592,,0.5002221975336074,False
F2081,0.3983883631611747,,0.4996111543161871,0.6016116368388253,,0.5003888456838129,False
F3650,0.39879163819669117,,0.4998333518497945,0.6012083618033088,,0.5001666481502055,False
F3097,0.3988732273681505,,0.566531702238846,0.6011267726318494,,0.566531702238846,False
F3100,0.3988732273681505,,0.566531702238846,0.6011267726318494,,0.566531702238846,False
F1004,0.3988932170902121,,0.4991112098655705,0.6011067829097879,,0.5008887901344294,False
F1328,0.39895779660201847,,0.4991112098655705,0.6010422033979815,,0.5008887901344294,False
F3495,0.399166429856967,,0.4995556049327852,0.600833570143033,,0.5004443950672148,False
F3501,0.399166429856967,,0.4995556049327852,0.600833570143033,,0.5004443950672148,False
F622,0.6007481605144377,0.6007481605144377,0.4991112098655705,0.6007481605144377,0.6007481605144377,0.5008887901344294,False
F1798,0.39926889209983574,,0.49977780246639264,0.6007311079001643,,0.5002221975336074,False
F2256,0.39936793501265644,,0.45247715960229384,0.6006320649873436,,0.5475228403977062,False
F2250,0.39936793501265644,,0.45247715960229384,0.6006320649873436,,0.5475228403977062,False
F1042,0.3994550105661217,0.6005449894338784,0.49944450616598157,0.6005449894338784,0.6005449894338784,0.5005554938340184,False
F210,0.3998682987294701,,0.559223186449791,0.6001317012705298,,0.559223186449791,False
F3059,0.3999550462381551,,0.4927298887229265,0.6000449537618449,,0.5072701112770734,False
F3056,0.3999550462381551,,0.4927298887229265,0.6000449537618449,,0.5072701112770734,False
F1976,0.40007389825666045,,0.499277858015776,0.5999261017433395,,0.500722141984224,False
F2725,0.4002311604253352,,0.5892891187673248,0.5997688395746648,,0.5892891187673248,False
F3597,0.4004065375296019,,0.4998333518497945,0.599593462470398,,0.5001666481502055,False
F3691,0.40048551347954986,,0.4998889012331963,0.5995144865204501,,0.5001110987668037,False
F567,0.5993945276391199,,0.5891999654359392,0.5993945276391199,,0.5891999654359392,False
F993,0.40065541334322635,,0.4991112098655705,0.5993445866567737,,0.5008887901344294,False
F3040,0.400765306122449,,0.49450884058149913,0.599234693877551,,0.5054911594185009,False
F3037,0.400765306122449,,0.49450884058149913,0.599234693877551,,0.5054911594185009,False
F1962,0.4007867829259314,,0.499277858015776,0.5992132170740686,,0.500722141984224,False
F1752,0.5990818295873518,,0.4996111543161871,0.5990818295873518,,0.5003888456838129,False
F3636,0.4010616899777454,,0.4998333518497945,0.5989383100222546,,0.5001666481502055,False
F3717,0.4012277084285085,,0.4998889012331963,0.5987722915714915,,0.5001110987668037,False
F3711,0.4012277084285085,,0.4998889012331963,0.5987722915714915,,0.5001110987668037,False
F2135,0.40123045130269763,,0.49977780246639264,0.5987695486973024,,0.5002221975336074,False
F2263,0.40125829046054673,,0.4477780932434119,0.5987417095394533,,0.5522219067565881,False
F2264,0.40125829046054673,,0.4477780932434119,0.5987417095394533,,0.5522219067565881,False
F1317,0.4014887638519618,,0.4991112098655705,0.5985112361480383,,0.5008887901344294,False
F2439,0.4015102588995415,,0.4937784690589934,0.5984897411004585,,0.5062215309410065,False
F3919,0.5980796372419526,0.6070841237119058,,0.5980796372419526,0.6070841237119058,,False
F3868,0.5976180053083117,0.6012977555313268,0.49816687034773915,0.5976180053083117,0.6012977555313268,0.5018331296522609,False
F15,0.5973246043243351,,0.481446505943784,0.5973246043243351,,0.518553494056216,False
F2286,0.4027626014286003,,0.5543999912218258,0.5972373985713997,,0.5543999912218258,False
F1638,0.4028849165142,,0.499277858015776,0.5971150834858,,0.500722141984224,False
F3704,0.4030907412209038,,0.4998889012331963,0.5969092587790962,,0.5001110987668037,False
F481,0.5967986030267753,,0.5645696431535042,0.5967986030267753,,0.5645696431535042,False
F1366,0.4032365699032366,0.5967634300967635,0.49944450616598157,0.5967634300967635,0.5967634300967635,0.5005554938340184,False
F207,0.4032770374961264,0.7800201425472575,0.559223186449791,0.5967229625038736,0.7800201425472575,0.559223186449791,False
F3688,0.40358530920445207,,0.4998889012331963,0.5964146907955479,,0.5001110987668037,False
F3530,0.40365551807784655,,0.4995556049327852,0.5963444819221535,,0.5004443950672148,False
F736,0.5960404849293738,0.5960404849293738,0.49944450616598157,0.5960404849293738,0.5960404849293738,0.5005554938340184,False
F742,0.5960404849293738,0.5960404849293738,0.49944450616598157,0.5960404849293738,0.5960404849293738,0.5005554938340184,False
F2289,0.404191691974569,,0.37319378779586904,0.595808308025431,,0.6268062122041309,False
F2243,0.404313001643035,,0.4937784690589934,0.595686998356965,,0.5062215309410065,False
F841,0.5954955214502571,,0.4998889012331963,0.5954955214502571,,0.5001110987668037,False
F220,0.5952517043995461,,0.4967225863792912,0.5952517043995461,,0.5032774136207088,False
F1897,0.40483590552131915,,0.49977780246639264,0.5951640944786809,,0.5002221975336074,False
F1270,0.4048723180609658,0.5951276819390342,0.4991112098655705,0.5951276819390342,0.5951276819390342,0.5008887901344294,False
F271,0.5950861391662776,,0.6233847816634914,0.5950861391662776,,0.6233847816634914,False
F2221,0.4056029650487062,,0.49977780246639264,0.5943970349512938,,0.5002221975336074,False
F26,0.5943398914647198,,0.45651854869349223,0.5943398914647198,,0.5434814513065078,False
F20,0.5943398914647198,,0.45651854869349223,0.5943398914647198,,0.5434814513065078,False
F275,0.5940665790733941,,0.6004984357019316,0.5940665790733941,,0.6004984357019316,False
F3831,0.5938914880513962,,,0.5938914880513962,,,False
F1894,0.40611067886826474,,0.49977780246639264,0.5938893211317353,,0.5002221975336074,False
F2252,0.40632055320227367,,0.47355849350072216,0.5936794467977263,,0.5264415064992778,False
F2258,0.40632055320227367,,0.47355849350072216,0.5936794467977263,,0.5264415064992778,False
F1000,0.406574743914755,0.593425256085245,0.4991112098655705,0.593425256085245,0.593425256085245,0.5008887901344294,False
F13,0.5933070800724457,,0.49527830241084325,0.5933070800724457,,0.5047216975891567,False
F2423,0.4067394399620313,,0.48046170452940073,0.5932605600379687,,0.5195382954705993,False
F1810,0.40676041533734836,,0.49977780246639264,0.5932395846626517,,0.5002221975336074,False
F1150,0.4069553681547607,0.5930446318452394,0.4998889012331963,0.5930446318452394,0.5930446318452394,0.5001110987668037,False
F1324,0.40707557863929594,0.5929244213607041,0.4991112098655705,0.5929244213607041,0.5929244213607041,0.5008887901344294,False
F2218,0.4070787656242067,,0.49977780246639264,0.5929212343757932,,0.5002221975336074,False
F57,0.5927391639415968,,0.5721552200647116,0.5927391639415968,,0.5721552200647116,False
F1585,0.4073311740757224,,0.499277858015776,0.5926688259242776,,0.500722141984224,False
F937,0.40735794224942806,,0.4991112098655705,0.592642057750572,,0.5008887901344294,False
F2230,0.4074074074074074,1.0,,0.5925925925925926,1.0,,True
F3635,0.40746228928788014,,0.4998333518497945,0.5925377107121199,,0.5001666481502055,False
F2456,0.40748775801152914,,0.4477780932434119,0.5925122419884709,,0.5522219067565881,False
F2454,0.40748775801152914,,0.4477780932434119,0.5925122419884709,,0.5522219067565881,False
F22,0.5923814939750731,,0.4775580491056549,0.5923814939750731,,0.5224419508943451,False
F28,0.5923814939750731,,0.4775580491056549,0.5923814939750731,,0.5224419508943451,False
F3922,0.4076494929918623,0.6070813805324786,,0.5923505070081376,0.6070813805324786,,False
F1909,0.40773225755053377,,0.499277858015776,0.5922677424494662,,0.500722141984224,False
F3705,0.4079568511727641,,0.4998889012331963,0.592043148827236,,0.5001110987668037,False
F3055,0.40810952479481344,,0.49716698144650595,0.5918904752051866,,0.502833018553494,False
F3058,0.40810952479481344,,0.49716698144650595,0.5918904752051866,,0.502833018553494,False
F166,0.5918643682084542,,0.6236069791970988,0.5918643682084542,,0.6236069791970988,False
F3484,0.5918375471731786,,0.4995556049327852,0.5918375471731786,,0.5004443950672148,False
F3542,0.4084576069453196,,0.4995556049327852,0.5915423930546804,,0.5004443950672148,False
F3528,0.40850428248033793,,0.4995556049327852,0.591495717519662,,0.5004443950672148,False
F1811,0.40861219857922465,,0.49977780246639264,0.5913878014207754,,0.5002221975336074,False
F336,0.5913671613588946,,0.4569855749909818,0.5913671613588946,,0.5430144250090182,False
F337,0.5913671613588946,,0.4569855749909818,0.5913671613588946,,0.5430144250090182,False
F2421,0.4089285714285715,,0.49450884058149913,0.5910714285714285,,0.5054911594185009,False
F2580,0.40909272901985905,,0.5746597428817923,0.590907270980141,,0.5746597428817923,False
F1474,0.40912227558892006,0.59087772441108,0.4998889012331963,0.5908777244110799,0.59087772441108,0.5001110987668037,False
F2027,0.40912254260041675,,0.4996111543161871,0.5908774573995832,,0.5003888456838129,False
F3840,0.40922173794344774,,0.4998889012331963,0.5907782620565523,,0.5001110987668037,False
F1249,0.40928484509252744,,0.4998889012331963,0.5907151549074725,,0.5001110987668037,False
F2963,0.40940730038972273,,0.46139317853571826,0.5905926996102773,,0.5386068214642817,False
F2966,0.40940730038972273,,0.46139317853571826,0.5905926996102773,,0.5386068214642817,False
F2960,0.40940730038972273,,0.46139317853571826,0.5905926996102773,,0.5386068214642817,False
F2957,0.40940730038972273,,0.46139317853571826,0.5905926996102773,,0.5386068214642817,False
F363,0.5901280441002024,,0.5823742492260805,0.5901280441002024,,0.5823742492260805,False
F93,0.5901250289418847,0.6653739291502663,0.4821281860314561,0.5901250289418847,0.6653739291502663,0.5178718139685439,False
F2294,0.40989232531500575,,0.5881520708947291,0.5901076746849943,,0.5881520708947291,False
F1205,0.40989259437605546,0.5901074056239445,0.4998889012331963,0.5901074056239446,0.5901074056239445,0.5001110987668037,False
F3825,0.5900969851086504,,,0.5900969851086504,,,False
F1582,0.4099862917360321,,0.499277858015776,0.5900137082639678,,0.500722141984224,False
F1924,0.5899663199767041,,0.499277858015776,0.5899663199767041,,0.500722141984224,False
F1930,0.5899663199767041,,0.499277858015776,0.5899663199767041,,0.500722141984224,False
F1906,0.4100371139571555,,0.499277858015776,0.5899628860428445,,0.500722141984224,False
F1529,0.4100592795632985,0.5899407204367014,0.4998889012331963,0.5899407204367015,0.5899407204367014,0.5001110987668037,False
F3647,0.41019746500594095,,0.4998333518497945,0.589802534994059,,0.5001666481502055,False
F96,0.5897777263255384,,0.4821281860314561,0.5897777263255384,,0.5178718139685439,False
F1246,0.410284270268713,0.589715729731287,0.4998889012331963,0.5897157297312869,0.589715729731287,0.5001110987668037,False
F1261,0.41044676655880513,,0.4991112098655705,0.5895532334411948,,0.5008887901344294,False
F3839,0.4105346410232138,,0.4998889012331963,0.5894653589767862,,0.5001110987668037,False
F2457,0.4107419574784603,,0.4477780932434119,0.5892580425215397,,0.5522219067565881,False
F2459,0.4107419574784603,,0.4477780932434119,0.5892580425215397,,0.5522219067565881,False
F3822,0.5892479710759161,,,0.5892479710759161,,,False
F3784,0.41091808554860004,,0.4998889012331963,0.5890819144513999,,0.5001110987668037,False
F1573,0.4111272994667446,,0.4998889012331963,0.5888727005332555,,0.5001110987668037,False
F1919,0.4111682517705363,,0.499277858015776,0.5888317482294637,,0.500722141984224,False
F3472,0.41123686049368985,,0.4995556049327852,0.5887631395063102,,0.5004443950672148,False
F3855,0.41138154844691704,,0.4963632298743213,0.588618451553083,,0.5036367701256788,False
F3475,0.4114640605244408,,0.4995556049327852,0.5885359394755592,,0.5004443950672148,False
F934,0.41166553309012965,0.5883344669098703,0.4991112098655705,0.5883344669098703,0.5883344669098703,0.5008887901344294,False
F1570,0.41206224559930527,0.5879377544006947,0.4998889012331963,0.5879377544006947,0.5879377544006947,0.5001110987668037,False
F3701,0.41230712877562525,,0.4998889012331963,0.5876928712243747,,0.5001110987668037,False
F1206,0.4124223679174229,0.5875776320825771,0.4998889012331963,0.5875776320825771,0.5875776320825771,0.5001110987668037,False
F60,0.5875358496785891,,0.37405514613602603,0.5875358496785891,,0.625944853863974,False
F1530,0.4125334913755849,0.5874665086244151,0.4998889012331963,0.5874665086244151,0.5874665086244151,0.5001110987668037,False
F3787,0.4126336396773853,,0.4998889012331963,0.5873663603226147,,0.5001110987668037,False
F3012,0.5873144399460188,,0.5514599886706689,0.5873144399460188,,0.5514599886706689,False
F3009,0.5873144399460188,,0.5514599886706689,0.5873144399460188,,0.5514599886706689,False
F3838,0.4128023827064461,,0.4998889012331963,0.5871976172935539,,0.5001110987668037,False
F3004,0.41280503026898835,,0.5814655710408034,0.5871949697310117,,0.5814655710408034,False
F3007,0.41280503026898835,,0.5814655710408034,0.5871949697310117,,0.5814655710408034,False
F1643,0.5867837500755465,,0.499277858015776,0.5867837500755465,,0.500722141984224,False
F2292,0.41353238029927375,,0.37319378779586904,0.5864676197007263,,0.6268062122041309,False
F1816,0.4136111214026074,,0.49977780246639264,0.5863888785973925,,0.5002221975336074,False
F1822,0.4136111214026074,,0.49977780246639264,0.5863888785973925,,0.5002221975336074,False
F1961,0.41394080996884736,,0.499277858015776,0.5860591900311527,,0.500722141984224,False
F1109,0.4143031920809699,0.5856968079190301,0.49944450616598157,0.5856968079190301,0.5856968079190301,0.5005554938340184,False
F1433,0.41435880324769214,0.5856411967523079,0.49944450616598157,0.5856411967523079,0.5856411967523079,0.5005554938340184,False
F2493,0.41437800687285226,,0.5881520708947291,0.5856219931271478,,0.5881520708947291,False
F2262,0.41464699683877765,0.7137234240376867,0.4477780932434119,0.5853530031612224,0.7137234240376867,0.5522219067565881,False
F2261,0.41464699683877765,0.7137234240376867,0.4477780932434119,0.5853530031612224,0.7137234240376867,0.5522219067565881,False
F4,0.414750110570544,,0.6003297301671556,0.585249889429456,,0.6003297301671556,False
F3869,0.585136870620202,0.5929842021007888,0.498222419731141,0.585136870620202,0.5929842021007888,0.501777580268859,False
F358,0.5846546495101772,,0.5684965045036149,0.5846546495101772,,0.5684965045036149,False
F3759,0.4154906100677853,,0.4998889012331963,0.5845093899322147,,0.5001110987668037,False
F1642,0.5842172279088167,,0.499277858015776,0.5842172279088167,,0.500722141984224,False
F3820,0.583915230269339,,,0.583915230269339,,,False
F1869,0.4160865693228332,,0.49977780246639264,0.5839134306771667,,0.5002221975336074,False
F2193,0.4161291075077152,,0.49977780246639264,0.5838708924922849,,0.5002221975336074,False
F1866,0.4165105789721402,,0.49977780246639264,0.5834894210278598,,0.5002221975336074,False
F2190,0.41656340865336455,,0.49977780246639264,0.5834365913466355,,0.5002221975336074,False
F486,0.5833684210526316,,0.49552175958501177,0.5833684210526316,,0.5044782404149882,False
F1817,0.4167589470838702,,0.49977780246639264,0.5832410529161298,,0.5002221975336074,False
F1823,0.4167589470838702,,0.49977780246639264,0.5832410529161298,,0.5002221975336074,False
F1258,0.41723036336280633,0.5827696366371937,0.4991112098655705,0.5827696366371937,0.5827696366371937,0.5008887901344294,False
F3756,0.4173248330747312,,0.4998889012331963,0.5826751669252688,,0.5001110987668037,False
F2740,0.5826059881973861,,0.47355849350072216,0.5826059881973861,,0.5264415064992778,False
F2746,0.5826059881973861,,0.47355849350072216,0.5826059881973861,,0.5264415064992778,False
F1649,0.41742075854225386,,0.499277858015776,0.5825792414577462,,0.500722141984224,False
F484,0.5825263157894737,,0.49552175958501177,0.5825263157894737,,0.5044782404149882,False
F2420,0.41768509729473186,,0.48046170452940073,0.5823149027052681,,0.5195382954705993,False
F3644,0.5821904181724882,,0.4998333518497945,0.5821904181724882,,0.5001666481502055,False
F2996,0.41813725490196074,,0.5783746936211478,0.5818627450980393,,0.5783746936211478,False
F2993,0.41813725490196074,,0.5783746936211478,0.5818627450980393,,0.5783746936211478,False
F2616,0.5817420435510888,,0.49971608092927944,0.5817420435510888,,0.5002839190707206,False
F2933,0.41842855000749735,,0.485606537545211,0.5815714499925027,,0.514393462454789,False
F2936,0.41842855000749735,,0.485606537545211,0.5815714499925027,,0.514393462454789,False
F65,0.5814265916225924,,0.6077404293898757,0.5814265916225924,,0.6077404293898757,False
F1637,0.41884858824111165,,0.499277858015776,0.5811514117588883,,0.500722141984224,False
F3819,0.5810328344861545,,,0.5810328344861545,,,False
F1849,0.4192446865004384,,0.49977780246639264,0.5807553134995616,,0.5002221975336074,False
F3752,0.5804369209747585,,0.4998889012331963,0.5804369209747585,,0.5001110987668037,False
F1098,0.4199199199199199,0.58008008008008,0.49944450616598157,0.58008008008008,0.58008008008008,0.5005554938340184,False
F1973,0.4200669479745285,,0.499277858015776,0.5799330520254715,,0.500722141984224,False
F2246,0.4200787767930679,,0.4937784690589934,0.5799212232069322,,0.5062215309410065,False
F541,0.5798483259772245,,0.457069241963513,0.5798483259772245,,0.542930758036487,False
F543,0.5798483259772245,,0.457069241963513,0.5798483259772245,,0.542930758036487,False
F1525,0.42031830697237965,,0.4998889012331963,0.5796816930276203,,0.5001110987668037,False
F1201,0.42031830697237965,,0.4998889012331963,0.5796816930276203,,0.5001110987668037,False
F1221,0.4204362899032677,,0.4998889012331963,0.5795637100967324,,0.5001110987668037,False
F1545,0.4204362899032677,,0.4998889012331963,0.5795637100967324,,0.5001110987668037,False
F3870,0.5795160824146331,0.5876956108840167,0.4982779691145428,0.5795160824146331,0.5876956108840167,0.5017220308854572,False
F2653,0.5794511163053115,,0.4552635441055246,0.5794511163053115,,0.5447364558944754,False
F2652,0.5794511163053115,,0.4552635441055246,0.5794511163053115,,0.5447364558944754,False
F1899,0.4206546214993475,,0.49977780246639264,0.5793453785006525,,0.5002221975336074,False
F1861,0.42069029868666785,,0.49977780246639264,0.5793097013133321,,0.5002221975336074,False
F1422,0.4207540874207541,0.579245912579246,0.49944450616598157,0.579245912579246,0.579245912579246,0.5005554938340184,False
F2223,0.42126250588330544,,0.49977780246639264,0.5787374941166945,,0.5002221975336074,False
F1834,0.42129132207306413,0.5787086779269359,0.49977780246639264,0.5787086779269359,0.5787086779269359,0.5002221975336074,False
F465,0.5785676890859818,,0.5893110642027429,0.5785676890859818,,0.5893110642027429,False
F1542,0.42144120265763413,0.5785587973423659,0.4998889012331963,0.5785587973423658,0.5785587973423659,0.5001110987668037,False
F1218,0.42144120265763413,0.5785587973423659,0.4998889012331963,0.5785587973423658,0.5785587973423659,0.5001110987668037,False
F1836,0.4216357441506565,0.5783642558493435,0.49977780246639264,0.5783642558493435,0.5783642558493435,0.5002221975336074,False
